query_id,doc_id,rank_final,qrel_score,rank_semantico,score_semantico,rank_grafo,score_grafo,rrf_semantico,rrf_grafo,era_semente
130,31080,10,1.0,11,0.84233558177948,8,53.92880268007551,0.0140845070422535,0.0147058823529411,False
131,97730,8,,15,0.8502169847488403,22,31.976977942107133,0.0133333333333333,0.0121951219512195,False
131,34116,9,,18,0.8494569063186646,20,32.68134881203799,0.0128205128205128,0.0125,False
131,34097,10,,21,0.8486765623092651,18,33.15948054978468,0.0123456790123456,0.0128205128205128,False
132,97654,9,,15,0.8515402674674988,5,29.135602726949543,0.0133333333333333,0.0153846153846153,False
132,28869,10,1.0,14,0.8517959713935852,14,21.79936102698533,0.0135135135135135,0.0135135135135135,False
133,31075,10,,30,0.8594244718551636,2,22.327156070186412,0.0111111111111111,0.0161290322580645,False
134,25267,4,,15,0.8650718927383423,5,46.34643274040697,0.0133333333333333,0.0153846153846153,False
134,22827,6,,12,0.8654173016548157,9,44.54009332999645,0.0138888888888888,0.0144927536231884,False
134,22115,9,,22,0.863430380821228,17,41.97695710976543,0.0121951219512195,0.0129870129870129,False
135,34134,6,,14,0.8742258548736572,7,66.02449618660808,0.0135135135135135,0.0149253731343283,False
135,22854,8,2.0,30,0.8694792985916138,1,70.9822196684503,0.0111111111111111,0.0163934426229508,False
135,33936,9,,11,0.8749948740005493,18,61.18555741811158,0.0140845070422535,0.0128205128205128,False
135,33918,10,,18,0.8730806112289429,13,63.45244440644245,0.0128205128205128,0.0136986301369863,False
136,18892,7,,18,0.8620281219482422,11,48.99600197670475,0.0128205128205128,0.0140845070422535,False
136,54796,9,,15,0.8621807098388672,20,39.18016891996385,0.0133333333333333,0.0125,False
137,17947,10,,35,0.8497945666313171,28,19.42302948393751,0.0105263157894736,0.0113636363636363,False
138,80316,5,,17,0.8573630452156067,9,59.1930276356803,0.0129870129870129,0.0144927536231884,False
138,21822,6,,31,0.8542864322662354,3,73.91780543317701,0.0109890109890109,0.0158730158730158,False
138,33077,9,,33,0.8540680408477783,5,60.56767755914553,0.010752688172043,0.0153846153846153,False
138,96554,10,3.0,29,0.8546627759933472,12,55.628585591546994,0.0112359550561797,0.0138888888888888,False
139,34726,6,3.0,15,0.8581108450889587,4,91.62321026908104,0.0133333333333333,0.015625,False
139,34776,9,,11,0.859268307685852,19,80.25476064641994,0.0140845070422535,0.0126582278481012,False
139,34929,10,2.0,16,0.857807993888855,16,80.25476064641994,0.0131578947368421,0.0131578947368421,False
140,59935,6,,23,0.861138641834259,4,51.97744430408214,0.0120481927710843,0.015625,False
140,115733,9,,38,0.859691858291626,7,50.41271409185135,0.010204081632653,0.0149253731343283,False
141,31482,5,,13,0.8300843834877014,2,23.62614355507045,0.0136986301369863,0.0161290322580645,False
141,29413,9,,17,0.828872561454773,4,22.28162411381203,0.0129870129870129,0.015625,False
141,28901,10,,16,0.8289647102355957,6,21.828217064163457,0.0131578947368421,0.0151515151515151,False
142,25615,9,,42,0.8419350385665894,6,27.59426973640668,0.0098039215686274,0.0151515151515151,False
143,19539,7,2.0,17,0.8545998334884644,9,34.91162311227404,0.0129870129870129,0.0144927536231884,False
143,19593,8,,13,0.8551188707351685,13,33.0810760628114,0.0136986301369863,0.0136986301369863,False
143,19586,10,2.0,23,0.852878749370575,11,34.91162311227404,0.0120481927710843,0.0140845070422535,False
144,26585,6,,14,0.8848400712013245,13,37.87876663129821,0.0135135135135135,0.0136986301369863,False
144,26553,8,,17,0.8845372200012207,12,38.14372932936113,0.0129870129870129,0.0138888888888888,False
144,26478,10,,20,0.8843533992767334,15,35.69608359238467,0.0125,0.0133333333333333,False
145,17306,7,3.0,11,0.8668396472930908,4,60.67251445537214,0.0140845070422535,0.015625,False
145,47183,10,1.0,12,0.8665088415145874,8,59.64999653097806,0.0138888888888888,0.0147058823529411,False
146,20511,5,2.0,20,0.8389136791229248,4,38.38606614729686,0.0125,0.015625,False
146,34297,6,,16,0.8395588397979736,7,35.92164859156634,0.0131578947368421,0.0149253731343283,False
146,21089,10,,18,0.8394119143486023,15,32.944516483546,0.0128205128205128,0.0133333333333333,False
147,137717,10,,22,0.8525876402854919,30,12.568792398014322,0.0121951219512195,0.0111111111111111,False
148,117370,5,2.0,11,0.8527928590774536,11,30.377520982201087,0.0140845070422535,0.0140845070422535,False
148,21789,8,2.0,54,0.8459716439247131,2,37.010885608034414,0.0087719298245614,0.0161290322580645,False
148,22836,10,,15,0.8520045280456543,30,27.890337005069284,0.0133333333333333,0.0111111111111111,False
149,17291,5,,11,0.8500716686248779,13,37.64010460131912,0.0140845070422535,0.0136986301369863,False
149,76208,6,,18,0.8483928442001343,7,40.887322251051245,0.0128205128205128,0.0149253731343283,False
149,19383,8,,23,0.8465126752853394,10,38.15248354940796,0.0120481927710843,0.0142857142857142,False
149,18212,10,,14,0.8493747711181641,20,36.71196046371856,0.0135135135135135,0.0125,False
150,31239,9,2.0,18,0.8526138067245483,10,21.31492125193217,0.0128205128205128,0.0142857142857142,False
150,39056,10,,21,0.8522452116012573,9,24.940687573927438,0.0123456790123456,0.0144927536231884,False
