query_id,source,pergunta,rank_final,doc_id,qrel_score,julgado,relevante_binario,score_final_rrf,rank_semantico,score_semantico,rank_grafo,score_grafo,rrf_semantico,rrf_grafo,era_semente
51,expression from LLM question,concessão remunerada de uso de bens públicos modalidade,8,14862,3.0,True,True,0.02712049508554787,7,0.8644587397575378,22,39.132824441392934,0.014925373134328358,0.012195121951219513,True
51,expression from LLM question,concessão remunerada de uso de bens públicos modalidade,9,40888,,False,False,0.02594183740912095,8,0.8638243675231934,29,28.549206841684267,0.014705882352941176,0.011235955056179775,True
51,expression from LLM question,concessão remunerada de uso de bens públicos modalidade,10,17360,2.0,True,True,0.02591362126245847,10,0.8635308742523193,26,30.539448634663383,0.014285714285714285,0.011627906976744186,True
52,expression from LLM question,citação válida falecimento,1,26236,,False,False,0.0315136476426799,2,0.845788300037384,5,19.24722258334415,0.016129032258064516,0.015384615384615385,True
52,expression from LLM question,citação válida falecimento,2,139391,3.0,True,True,0.03131881575727918,1,0.8541026711463928,7,19.118882756850276,0.01639344262295082,0.014925373134328358,True
52,expression from LLM question,citação válida falecimento,3,24280,,False,False,0.02976190476190476,3,0.8444163799285889,12,17.97989135927161,0.015873015873015872,0.013888888888888888,True
52,expression from LLM question,citação válida falecimento,4,40940,3.0,True,True,0.029709507042253523,4,0.8442957401275635,11,18.425890228699032,0.015625,0.014084507042253521,True
52,expression from LLM question,citação válida falecimento,5,32813,,False,False,0.029083245521601686,5,0.842630922794342,13,17.29388905124991,0.015384615384615385,0.0136986301369863,True
52,expression from LLM question,citação válida falecimento,6,46654,,False,False,0.028309409888357256,6,0.8418259024620056,16,17.05233618182419,0.015151515151515152,0.013157894736842105,True
52,expression from LLM question,citação válida falecimento,7,31302,,False,False,0.025478740668614087,19,0.8371797800064087,18,16.618540493093864,0.012658227848101266,0.01282051282051282,False
52,expression from LLM question,citação válida falecimento,8,24278,,False,False,0.02542892156862745,42,0.8335846662521362,4,20.10033531465296,0.00980392156862745,0.015625,False
52,expression from LLM question,citação válida falecimento,9,29837,,False,False,0.025396825396825397,10,0.8411037921905518,30,15.311300057726177,0.014285714285714285,0.011111111111111112,True
52,expression from LLM question,citação válida falecimento,10,24244,,False,False,0.023774930656452253,7,0.841728925704956,53,13.287101214686402,0.014925373134328358,0.008849557522123894,True
53,expression from LLM question,garantia contratual patrimônio líquido mínimo,1,33935,,False,False,0.032018442622950824,4,0.8685704469680786,1,109.11392601481107,0.015625,0.01639344262295082,True
53,expression from LLM question,garantia contratual patrimônio líquido mínimo,2,26373,2.0,True,True,0.031009615384615385,5,0.8680480718612671,4,103.2143708854427,0.015384615384615385,0.015625,True
53,expression from LLM question,garantia contratual patrimônio líquido mínimo,3,22789,,False,False,0.03036576949620428,3,0.8726776242256165,9,97.08757254047488,0.015873015873015872,0.014492753623188406,True
53,expression from LLM question,garantia contratual patrimônio líquido mínimo,4,31662,,False,False,0.03036576949620428,9,0.8602272868156433,3,103.35473962573964,0.014492753623188406,0.015873015873015872,True
53,expression from LLM question,garantia contratual patrimônio líquido mínimo,5,48357,3.0,True,True,0.030017921146953404,2,0.8739720582962036,12,92.66291717491126,0.016129032258064516,0.013888888888888888,True
53,expression from LLM question,garantia contratual patrimônio líquido mínimo,6,21843,,False,False,0.029906956136464335,1,0.8754823803901672,14,83.71774502389736,0.01639344262295082,0.013513513513513514,True
53,expression from LLM question,garantia contratual patrimônio líquido mínimo,7,22212,2.0,True,True,0.028991596638655463,10,0.8556484580039978,8,97.1307547689439,0.014285714285714285,0.014705882352941176,True
53,expression from LLM question,garantia contratual patrimônio líquido mínimo,8,21801,2.0,True,True,0.028790389395194696,8,0.8622575402259827,11,96.93659736529067,0.014705882352941176,0.014084507042253521,True
53,expression from LLM question,garantia contratual patrimônio líquido mínimo,9,31524,,False,False,0.02862400327131466,7,0.8647348880767822,13,84.78759286908466,0.014925373134328358,0.0136986301369863,True
53,expression from LLM question,garantia contratual patrimônio líquido mínimo,10,22211,2.0,True,True,0.028484848484848488,15,0.8482229113578796,6,103.01692983897917,0.013333333333333334,0.015151515151515152,False
54,expression from LLM question,garantia de participação patrimônio líquido mínimo,1,33935,,False,False,0.03177805800756621,5,0.8705909252166748,1,106.81654467510319,0.015384615384615385,0.01639344262295082,True
54,expression from LLM question,garantia de participação patrimônio líquido mínimo,2,26373,2.0,True,True,0.03149801587301587,3,0.8724949955940247,4,100.93764050578748,0.015873015873015872,0.015625,True
54,expression from LLM question,garantia de participação patrimônio líquido mínimo,3,22789,,False,False,0.030886196246139225,1,0.8800846934318542,9,94.99833209282596,0.01639344262295082,0.014492753623188406,True
54,expression from LLM question,garantia de participação patrimônio líquido mínimo,4,22211,2.0,True,True,0.03036576949620428,9,0.865121603012085,3,101.18233136680185,0.014492753623188406,0.015873015873015872,True
54,expression from LLM question,garantia de participação patrimônio líquido mínimo,5,22212,2.0,True,True,0.029857397504456328,6,0.8687965869903564,8,95.04380445552803,0.015151515151515152,0.014705882352941176,True
54,expression from LLM question,garantia de participação patrimônio líquido mínimo,6,21843,,False,False,0.02964254577157803,2,0.8781700134277344,14,81.34889117748222,0.016129032258064516,0.013513513513513514,True
54,expression from LLM question,garantia de participação patrimônio líquido mínimo,7,48357,2.0,True,True,0.029513888888888888,4,0.8710144758224487,12,90.22519441047798,0.015625,0.013888888888888888,True
54,expression from LLM question,garantia de participação patrimônio líquido mínimo,8,31662,,False,False,0.029236022193768675,11,0.8608795404434204,6,100.71016342133731,0.014084507042253521,0.015151515151515152,False
54,expression from LLM question,garantia de participação patrimônio líquido mínimo,9,22840,,False,False,0.027984344422700584,13,0.8602787256240845,10,94.71663899745386,0.0136986301369863,0.014285714285714285,False
54,expression from LLM question,garantia de participação patrimônio líquido mínimo,10,31524,,False,False,0.027984344422700584,10,0.864471435546875,13,82.33122978527166,0.014285714285714285,0.0136986301369863,True
55,expression from LLM question,despesas sem cobertura contratual multa,1,18112,,False,False,0.032018442622950824,4,0.8596754670143127,1,29.223551120886466,0.015625,0.01639344262295082,True
55,expression from LLM question,despesas sem cobertura contratual multa,2,18924,2.0,True,True,0.03177805800756621,1,0.8794868588447571,5,21.672123336292298,0.01639344262295082,0.015384615384615385,True
55,expression from LLM question,despesas sem cobertura contratual multa,3,34734,,False,False,0.030536130536130537,5,0.8583962321281433,6,21.59927946084977,0.015384615384615385,0.015151515151515152,True
55,expression from LLM question,despesas sem cobertura contratual multa,4,17815,,False,False,0.0304147465437788,10,0.856216549873352,2,22.603515889109627,0.014285714285714285,0.016129032258064516,True
55,expression from LLM question,despesas sem cobertura contratual multa,5,19450,,False,False,0.0304147465437788,2,0.8607489466667175,10,18.97832008973913,0.016129032258064516,0.014285714285714285,True
55,expression from LLM question,despesas sem cobertura contratual multa,6,35446,,False,False,0.03036576949620428,9,0.8562529683113098,3,22.456816182101196,0.014492753623188406,0.015873015873015872,True
55,expression from LLM question,despesas sem cobertura contratual multa,7,15316,,False,False,0.029957522915269395,3,0.8601140379905701,11,18.506014108830563,0.015873015873015872,0.014084507042253521,True
55,expression from LLM question,despesas sem cobertura contratual multa,8,34114,,False,False,0.02749719416386083,6,0.8581935167312622,21,14.434364098673045,0.015151515151515152,0.012345679012345678,True
55,expression from LLM question,despesas sem cobertura contratual multa,9,35218,,False,False,0.024321266968325792,8,0.856736958026886,44,11.999800473995855,0.014705882352941176,0.009615384615384616,True
55,expression from LLM question,despesas sem cobertura contratual multa,10,35399,,False,False,0.024201491487266073,43,0.8500292301177979,9,20.116758909773363,0.009708737864077669,0.014492753623188406,False
56,expression from LLM question,uso de áreas comerciais em aeroportos pregão,1,14278,,False,False,0.03131881575727918,7,0.8439664840698242,1,71.59849120241103,0.014925373134328358,0.01639344262295082,True
56,expression from LLM question,uso de áreas comerciais em aeroportos pregão,2,31249,3.0,True,True,0.03125,4,0.850341796875,4,55.66571389990413,0.015625,0.015625,True
56,expression from LLM question,uso de áreas comerciais em aeroportos pregão,3,18865,3.0,True,True,0.031099324975891997,1,0.8678961992263794,8,47.6897816970529,0.01639344262295082,0.014705882352941176,True
56,expression from LLM question,uso de áreas comerciais em aeroportos pregão,4,14273,2.0,True,True,0.031024531024531024,6,0.8457132577896118,3,59.00991929373825,0.015151515151515152,0.015873015873015872,True
56,expression from LLM question,uso de áreas comerciais em aeroportos pregão,5,31252,1.0,True,True,0.030621785881252923,9,0.8391562700271606,2,59.69646972580924,0.014492753623188406,0.016129032258064516,True
56,expression from LLM question,uso de áreas comerciais em aeroportos pregão,6,17360,,False,False,0.0304147465437788,2,0.8663666248321533,10,39.832107914293,0.016129032258064516,0.014285714285714285,True
56,expression from LLM question,uso de áreas comerciais em aeroportos pregão,7,2845,,False,False,0.029957522915269395,3,0.8571438193321228,11,39.23232296654581,0.015873015873015872,0.014084507042253521,True
56,expression from LLM question,uso de áreas comerciais em aeroportos pregão,8,14114,2.0,True,True,0.02946912242686891,11,0.8389530777931213,5,54.94610222061238,0.014084507042253521,0.015384615384615385,False
56,expression from LLM question,uso de áreas comerciais em aeroportos pregão,9,31278,2.0,True,True,0.027809742999616416,19,0.836151659488678,6,53.774164977002506,0.012658227848101266,0.015151515151515152,False
56,expression from LLM question,uso de áreas comerciais em aeroportos pregão,10,31250,1.0,True,True,0.02712049508554787,22,0.8353052139282227,7,51.83379909938222,0.012195121951219513,0.014925373134328358,False
57,expression from LLM question,cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação,1,18426,2.0,True,True,0.03252247488101534,2,0.865328311920166,1,58.03293727906931,0.016129032258064516,0.01639344262295082,True
57,expression from LLM question,cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação,2,5714,3.0,True,True,0.032266458495966696,1,0.87214195728302,3,54.488149693303356,0.01639344262295082,0.015873015873015872,True
57,expression from LLM question,cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação,3,31251,,False,False,0.0315136476426799,5,0.8613364696502686,2,56.203161816976895,0.015384615384615385,0.016129032258064516,True
57,expression from LLM question,cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação,4,31281,,False,False,0.029877369007803793,9,0.855431318283081,5,47.6877264304359,0.014492753623188406,0.015384615384615385,True
57,expression from LLM question,cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação,5,18100,2.0,True,True,0.02862400327131466,13,0.8539487719535828,7,43.49147888645811,0.0136986301369863,0.014925373134328358,False
57,expression from LLM question,cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação,6,14862,,False,False,0.027271052146674038,7,0.8579778671264648,21,32.06201913347857,0.014925373134328358,0.012345679012345678,True
57,expression from LLM question,cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação,7,31618,,False,False,0.02690100430416069,8,0.8566914796829224,22,29.894382882462846,0.014705882352941176,0.012195121951219513,True
57,expression from LLM question,cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação,8,17360,,False,False,0.02664576802507837,6,0.8580408692359924,27,23.12217915773372,0.015151515151515152,0.011494252873563218,True
57,expression from LLM question,cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação,9,18037,,False,False,0.026494565217391304,4,0.8631103038787842,32,18.063489883251265,0.015625,0.010869565217391304,True
57,expression from LLM question,cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios licitação,10,18223,,False,False,0.02552166934189406,10,0.8551071286201477,29,21.93042235510172,0.014285714285714285,0.011235955056179775,True
58,expression from LLM question,capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação,1,33077,,False,False,0.03131881575727918,7,0.863416850566864,1,72.88935605611135,0.014925373134328358,0.01639344262295082,True
58,expression from LLM question,capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação,2,22780,,False,False,0.0304147465437788,10,0.8625775575637817,2,69.22224225075755,0.014285714285714285,0.016129032258064516,True
58,expression from LLM question,capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação,3,21939,,False,False,0.03036576949620428,9,0.8629441261291504,3,68.37555636913991,0.014492753623188406,0.015873015873015872,True
58,expression from LLM question,capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação,4,21923,,False,False,0.028958333333333336,4,0.8657633662223816,15,57.62328580032036,0.015625,0.013333333333333334,True
58,expression from LLM question,capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação,5,22146,,False,False,0.028665028665028666,6,0.8643036484718323,14,59.24987866797418,0.015151515151515152,0.013513513513513514,True
58,expression from LLM question,capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação,6,22773,,False,False,0.02854251012145749,16,0.8608826994895935,5,67.49677361988309,0.013157894736842105,0.015384615384615385,False
58,expression from LLM question,capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação,7,22144,,False,False,0.027757078986587184,1,0.8689016103744507,28,43.90490832732151,0.01639344262295082,0.011363636363636364,True
58,expression from LLM question,capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação,8,22833,,False,False,0.027730294396961064,5,0.8644042611122131,21,45.89454177413509,0.015384615384615385,0.012345679012345678,True
58,expression from LLM question,capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação,9,31671,,False,False,0.026625704045058884,3,0.867230236530304,33,38.16643057225957,0.015873015873015872,0.010752688172043012,True
58,expression from LLM question,capacidade bens pertinentes e compatíveis com o objeto da licitação comprovação,10,17377,,False,False,0.02651914295749912,13,0.8619099259376526,18,51.18320148760908,0.0136986301369863,0.01282051282051282,False
59,expression from LLM question,extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços,1,18359,,False,False,0.03177805800756621,1,0.8718661069869995,5,72.08344327315243,0.01639344262295082,0.015384615384615385,True
59,expression from LLM question,extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços,2,18018,,False,False,0.031544957774465976,6,0.8575172424316406,1,78.37419506858723,0.015151515151515152,0.01639344262295082,True
59,expression from LLM question,extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços,3,122672,,False,False,0.030798389007344232,7,0.8571937084197998,3,73.39495300978498,0.014925373134328358,0.015873015873015872,True
59,expression from LLM question,extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços,4,83623,,False,False,0.029827662395050816,2,0.8610096573829651,13,67.70509748154117,0.016129032258064516,0.0136986301369863,True
59,expression from LLM question,extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços,5,17090,3.0,True,True,0.02976190476190476,3,0.85964035987854,12,68.59253090787568,0.015873015873015872,0.013888888888888888,True
59,expression from LLM question,extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços,6,18936,1.0,True,True,0.027984344422700584,13,0.8547004461288452,10,70.23378437291083,0.0136986301369863,0.014285714285714285,False
59,expression from LLM question,extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços,7,67219,,False,False,0.027673192771084338,23,0.8537662029266357,4,72.08344327315243,0.012048192771084338,0.015625,False
59,expression from LLM question,extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços,8,56317,,False,False,0.027479766610201392,9,0.8561629056930542,17,64.33563277267909,0.014492753623188406,0.012987012987012988,True
59,expression from LLM question,extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços,9,49135,,False,False,0.026655348047538198,35,0.853008508682251,2,76.3668597503705,0.010526315789473684,0.016129032258064516,False
59,expression from LLM question,extrapolação dos limites para alterações consensuais qualitativas de contratos de obras e serviços,10,18019,,False,False,0.026419626007891578,27,0.8534500002861023,7,71.86470119666609,0.011494252873563218,0.014925373134328358,False
60,expression from LLM question,responsabilidade do gestor sucessor omissão do antecessor,1,144943,,False,False,0.03252247488101534,2,0.8629181385040283,1,57.31860693125478,0.016129032258064516,0.01639344262295082,True
60,expression from LLM question,responsabilidade do gestor sucessor omissão do antecessor,2,35065,,False,False,0.030536130536130537,6,0.8580456972122192,5,53.38086197095309,0.015151515151515152,0.015384615384615385,True
60,expression from LLM question,responsabilidade do gestor sucessor omissão do antecessor,3,35341,,False,False,0.029910714285714284,4,0.8607393503189087,10,50.41888577496082,0.015625,0.014285714285714285,True
60,expression from LLM question,responsabilidade do gestor sucessor omissão do antecessor,4,34673,,False,False,0.029437229437229435,10,0.8544372320175171,6,53.13378211935735,0.014285714285714285,0.015151515151515152,True
60,expression from LLM question,responsabilidade do gestor sucessor omissão do antecessor,5,34672,3.0,True,True,0.028169014084507043,11,0.854202389717102,11,50.10078667951848,0.014084507042253521,0.014084507042253521,False
60,expression from LLM question,responsabilidade do gestor sucessor omissão do antecessor,6,35257,,False,False,0.027884615384615386,5,0.8606608510017395,20,43.42150029711961,0.015384615384615385,0.0125,True
60,expression from LLM question,responsabilidade do gestor sucessor omissão do antecessor,7,34958,,False,False,0.027745885954841176,18,0.8507310152053833,7,51.46191689928792,0.01282051282051282,0.014925373134328358,False
60,expression from LLM question,responsabilidade do gestor sucessor omissão do antecessor,8,35340,,False,False,0.02750455373406193,1,0.8668233156204224,30,40.55516603665146,0.01639344262295082,0.011111111111111112,True
60,expression from LLM question,responsabilidade do gestor sucessor omissão do antecessor,9,29178,,False,False,0.026838432635534086,9,0.8550967574119568,21,43.099936091454204,0.014492753623188406,0.012345679012345678,True
60,expression from LLM question,responsabilidade do gestor sucessor omissão do antecessor,10,35329,,False,False,0.026742581090407176,32,0.8461697101593018,3,54.75413589051877,0.010869565217391304,0.015873015873015872,False
61,expression from LLM question,projeto de parceria público-privada modalidade,1,16157,1.0,True,True,0.03200204813108039,2,0.845474362373352,3,22.007090733541016,0.016129032258064516,0.015873015873015872,True
61,expression from LLM question,projeto de parceria público-privada modalidade,2,86184,,False,False,0.031754032258064516,4,0.8395865559577942,2,24.09845149438656,0.015625,0.016129032258064516,True
61,expression from LLM question,projeto de parceria público-privada modalidade,3,38549,,False,False,0.031544957774465976,6,0.8393824100494385,1,32.42661579398373,0.015151515151515152,0.01639344262295082,True
61,expression from LLM question,projeto de parceria público-privada modalidade,4,17128,2.0,True,True,0.031099324975891997,1,0.8551231622695923,8,17.236890664848957,0.01639344262295082,0.014705882352941176,True
61,expression from LLM question,projeto de parceria público-privada modalidade,5,68698,1.0,True,True,0.03055037313432836,7,0.8389244079589844,4,20.45307535448482,0.014925373134328358,0.015625,True
61,expression from LLM question,projeto de parceria público-privada modalidade,6,15107,,False,False,0.030309988518943745,5,0.8394048810005188,7,19.578171488597786,0.015384615384615385,0.014925373134328358,True
61,expression from LLM question,projeto de parceria público-privada modalidade,7,15071,,False,False,0.029386529386529386,3,0.8432818055152893,14,11.268423688329818,0.015873015873015872,0.013513513513513514,True
61,expression from LLM question,projeto de parceria público-privada modalidade,8,41779,,False,False,0.02877846790890269,9,0.8384880423545837,10,12.899213629195543,0.014492753623188406,0.014285714285714285,True
61,expression from LLM question,projeto de parceria público-privada modalidade,9,15489,,False,False,0.02877846790890269,10,0.8384832739830017,9,13.29207340631872,0.014285714285714285,0.014492753623188406,True
61,expression from LLM question,projeto de parceria público-privada modalidade,10,19609,,False,False,0.0260840108401084,12,0.8366316556930542,22,9.067264592490666,0.013888888888888888,0.012195121951219513,False
62,expression from LLM question,objeto do certame contrato social licitante,1,34226,1.0,True,True,0.03278688524590164,1,0.877272367477417,1,54.0104811602374,0.01639344262295082,0.01639344262295082,True
62,expression from LLM question,objeto do certame contrato social licitante,2,39216,1.0,True,True,0.03225806451612903,2,0.8706251978874207,2,49.70449250653828,0.016129032258064516,0.016129032258064516,True
62,expression from LLM question,objeto do certame contrato social licitante,3,42635,1.0,True,True,0.031024531024531024,6,0.8661384582519531,3,40.299380204558524,0.015151515151515152,0.015873015873015872,True
62,expression from LLM question,objeto do certame contrato social licitante,4,21130,,False,False,0.030090497737556562,5,0.8662803769111633,8,21.159253383863053,0.015384615384615385,0.014705882352941176,True
62,expression from LLM question,objeto do certame contrato social licitante,5,31563,,False,False,0.029850746268656716,7,0.8653343915939331,7,21.69691224212315,0.014925373134328358,0.014925373134328358,True
62,expression from LLM question,objeto do certame contrato social licitante,6,42817,2.0,True,True,0.029138513513513514,14,0.863434910774231,4,25.215121695739345,0.013513513513513514,0.015625,False
62,expression from LLM question,objeto do certame contrato social licitante,7,32613,,False,False,0.028782894736842105,4,0.8667525053024292,16,16.702423015337708,0.015625,0.013157894736842105,True
62,expression from LLM question,objeto do certame contrato social licitante,8,33040,,False,False,0.02871794871794872,15,0.8633347749710083,5,22.78397742792095,0.013333333333333334,0.015384615384615385,False
62,expression from LLM question,objeto do certame contrato social licitante,9,13156,,False,False,0.028404512489927477,8,0.8648250102996826,13,18.19554173230271,0.014705882352941176,0.0136986301369863,True
62,expression from LLM question,objeto do certame contrato social licitante,10,34127,,False,False,0.027799227799227798,10,0.8644019365310669,14,18.0535046283179,0.014285714285714285,0.013513513513513514,True
63,expression from LLM question,responsabilidade gestão dos recursos Fundo Municipal de Saúde,1,80730,,False,False,0.03200204813108039,3,0.8782181143760681,2,75.56361950048753,0.015873015873015872,0.016129032258064516,True
63,expression from LLM question,responsabilidade gestão dos recursos Fundo Municipal de Saúde,2,66911,,False,False,0.031544957774465976,6,0.8743578195571899,1,79.66344334728494,0.015151515151515152,0.01639344262295082,True
63,expression from LLM question,responsabilidade gestão dos recursos Fundo Municipal de Saúde,3,17184,3.0,True,True,0.031099324975891997,1,0.8821328282356262,8,68.81455735432854,0.01639344262295082,0.014705882352941176,True
63,expression from LLM question,responsabilidade gestão dos recursos Fundo Municipal de Saúde,4,34746,2.0,True,True,0.031009615384615385,5,0.8755989074707031,4,73.70501416892098,0.015384615384615385,0.015625,True
63,expression from LLM question,responsabilidade gestão dos recursos Fundo Municipal de Saúde,5,75014,3.0,True,True,0.02946912242686891,11,0.8709864020347595,5,69.47130754126943,0.014084507042253521,0.015384615384615385,False
63,expression from LLM question,responsabilidade gestão dos recursos Fundo Municipal de Saúde,6,19452,,False,False,0.028629032258064516,2,0.8796083927154541,20,27.58923043693556,0.016129032258064516,0.0125,True
63,expression from LLM question,responsabilidade gestão dos recursos Fundo Municipal de Saúde,7,4856,2.0,True,True,0.02844551282051282,4,0.8780148029327393,18,54.485868082340374,0.015625,0.01282051282051282,True
63,expression from LLM question,responsabilidade gestão dos recursos Fundo Municipal de Saúde,8,13583,3.0,True,True,0.028438886647841874,7,0.8739321827888489,14,59.48191373333627,0.014925373134328358,0.013513513513513514,True
63,expression from LLM question,responsabilidade gestão dos recursos Fundo Municipal de Saúde,9,13795,,False,False,0.02782608695652174,9,0.8726109266281128,15,55.80155263902816,0.014492753623188406,0.013333333333333334,True
63,expression from LLM question,responsabilidade gestão dos recursos Fundo Municipal de Saúde,10,142168,,False,False,0.027402402402402402,14,0.8680391311645508,12,61.07305864125267,0.013513513513513514,0.013888888888888888,False
64,expression from LLM question,pesquisa de mercado orçamento fornecedores,1,22170,,False,False,0.031746031746031744,3,0.8566160202026367,3,77.44207765665391,0.015873015873015872,0.015873015873015872,True
64,expression from LLM question,pesquisa de mercado orçamento fornecedores,2,31629,3.0,True,True,0.030886196246139225,1,0.865394651889801,9,66.78145632858264,0.01639344262295082,0.014492753623188406,True
64,expression from LLM question,pesquisa de mercado orçamento fornecedores,3,22836,,False,False,0.030309988518943745,5,0.8553581833839417,7,68.96021821064053,0.015384615384615385,0.014925373134328358,True
64,expression from LLM question,pesquisa de mercado orçamento fornecedores,4,22166,,False,False,0.03021353930031804,2,0.8588275909423828,11,64.98244737897747,0.016129032258064516,0.014084507042253521,True
64,expression from LLM question,pesquisa de mercado orçamento fornecedores,5,21789,,False,False,0.029051670471052088,19,0.8378794193267822,1,78.98447897500814,0.012658227848101266,0.01639344262295082,False
64,expression from LLM question,pesquisa de mercado orçamento fornecedores,6,117370,,False,False,0.02797067901234568,4,0.8559675216674805,21,58.14648080229664,0.015625,0.012345679012345678,True
64,expression from LLM question,pesquisa de mercado orçamento fornecedores,7,21135,,False,False,0.027526395173453996,8,0.8480585813522339,18,64.22546130171038,0.014705882352941176,0.01282051282051282,True
64,expression from LLM question,pesquisa de mercado orçamento fornecedores,8,54852,3.0,True,True,0.026992753623188405,9,0.8473798036575317,20,59.71787644006679,0.014492753623188406,0.0125,True
64,expression from LLM question,pesquisa de mercado orçamento fornecedores,9,22167,,False,False,0.02661064425770308,24,0.8364566564559937,8,66.86566689166378,0.011904761904761904,0.014705882352941176,False
64,expression from LLM question,pesquisa de mercado orçamento fornecedores,10,21192,,False,False,0.0264957264957265,30,0.8351701498031616,5,72.85148525690805,0.011111111111111112,0.015384615384615385,False
65,expression from LLM question,pesquisa de preços obrigatória em licitações,1,22170,,False,False,0.031099324975891997,8,0.8785272836685181,1,80.06829913046386,0.014705882352941176,0.01639344262295082,True
65,expression from LLM question,pesquisa de preços obrigatória em licitações,2,21864,3.0,True,True,0.03047794966520434,1,0.8865659236907959,11,69.96754576950147,0.01639344262295082,0.014084507042253521,True
65,expression from LLM question,pesquisa de preços obrigatória em licitações,3,31629,,False,False,0.030117753623188408,4,0.8822259306907654,9,71.63297351613684,0.015625,0.014492753623188406,True
65,expression from LLM question,pesquisa de preços obrigatória em licitações,4,22166,,False,False,0.030017921146953404,2,0.8827491998672485,12,69.80363366634836,0.016129032258064516,0.013888888888888888,True
65,expression from LLM question,pesquisa de preços obrigatória em licitações,5,21135,3.0,True,True,0.029850746268656716,7,0.8786033391952515,7,77.00993905070325,0.014925373134328358,0.014925373134328358,True
65,expression from LLM question,pesquisa de preços obrigatória em licitações,6,22168,,False,False,0.02857142857142857,10,0.8759804964065552,10,71.19668417517566,0.014285714285714285,0.014285714285714285,True
65,expression from LLM question,pesquisa de preços obrigatória em licitações,7,117370,,False,False,0.027500922849760058,3,0.8822329044342041,26,57.4039285707307,0.015873015873015872,0.011627906976744186,True
65,expression from LLM question,pesquisa de preços obrigatória em licitações,8,21827,,False,False,0.026856524873828405,13,0.8725137710571289,16,69.59323760224916,0.0136986301369863,0.013157894736842105,False
65,expression from LLM question,pesquisa de preços obrigatória em licitações,9,18894,,False,False,0.0264957264957265,5,0.8812153339385986,30,52.5683945948752,0.015384615384615385,0.011111111111111112,True
65,expression from LLM question,pesquisa de preços obrigatória em licitações,10,22836,,False,False,0.02581612258494337,16,0.8715907335281372,19,69.19545942696666,0.013157894736842105,0.012658227848101266,False
66,expression from LLM question,vantajosidade adesão à ata,1,210,,False,False,0.03177805800756621,5,0.8461883664131165,1,32.1971596983411,0.015384615384615385,0.01639344262295082,True
66,expression from LLM question,vantajosidade adesão à ata,2,20840,,False,False,0.031544957774465976,1,0.851662278175354,6,29.253161103400025,0.01639344262295082,0.015151515151515152,True
66,expression from LLM question,vantajosidade adesão à ata,3,205,,False,False,0.031024531024531024,6,0.8446429967880249,3,30.06627903109411,0.015151515151515152,0.015873015873015872,True
66,expression from LLM question,vantajosidade adesão à ata,4,170,,False,False,0.0304147465437788,10,0.8435648679733276,2,30.943837604903095,0.014285714285714285,0.016129032258064516,True
66,expression from LLM question,vantajosidade adesão à ata,5,217,,False,False,0.030330882352941176,4,0.8486939668655396,8,27.532948857541694,0.015625,0.014705882352941176,True
66,expression from LLM question,vantajosidade adesão à ata,6,20860,,False,False,0.030330882352941176,8,0.844312310218811,4,29.334035224659296,0.014705882352941176,0.015625,True
66,expression from LLM question,vantajosidade adesão à ata,7,21203,,False,False,0.029957522915269395,3,0.848841667175293,11,24.46703012593806,0.015873015873015872,0.014084507042253521,True
66,expression from LLM question,vantajosidade adesão à ata,8,16981,,False,False,0.028814262023217248,7,0.8443531394004822,12,24.28133302465375,0.014925373134328358,0.013888888888888888,True
66,expression from LLM question,vantajosidade adesão à ata,9,62306,3.0,True,True,0.028629032258064516,2,0.8498303890228271,20,21.286720782992695,0.016129032258064516,0.0125,True
